PRT_ID,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,total_price,AGE,AREA_Adyar,AREA_Anna Nagar,AREA_Chrompet,AREA_KK Nagar,AREA_Karapakam,AREA_T Nagar,AREA_Velachery,SALE_COND_AbNormal,SALE_COND_Adj Land,SALE_COND_Family,SALE_COND_Normal Sale,SALE_COND_Partial,PARK_FACIL_No,PARK_FACIL_Yes,BUILDTYPE_Commercial,BUILDTYPE_House,BUILDTYPE_Others,UTILITY_AVAIL_All Pub,UTILITY_AVAIL_ELO,UTILITY_AVAIL_NoSeWa,UTILITY_AVAIL_NoSewr ,STREET_Gravel,STREET_No Access,STREET_Paved
P02933,Karapakam,636,35,1,1,2,AbNormal,No,Others,All Pub,No Access,4946795,27,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
P00317,Anna Nagar,1718,100,1,1,4,Adj Land,Yes,House,ELO,Gravel,15154768,14,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
P04516,Karapakam,1086,134,1,1,3,Normal Sale,Yes,House,NoSewr ,No Access,7305777,45,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
P00429,Chrompet,845,65,1,1,3,Partial,No,Commercial,NoSewr ,No Access,10515005,10,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0
P07379,Anna Nagar,1774,158,1,1,4,Family,Yes,Others,NoSewr ,No Access,14678457,30,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
P05524,Anna Nagar,1730,129,1,1,4,Partial,No,House,All Pub,Gravel,12811189,34,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
P08600,Chrompet,1180,18,1,1,3,Adj Land,No,House,NoSewr ,Paved,9348573,35,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
P09595,Velachery,1607,177,2,1,4,Normal Sale,No,Commercial,ELO,Paved,14419358,24,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
P02778,Adyar,1182,193,1,1,3,Partial,No,Commercial,NoSeWa,No Access,13760521,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
P07335,T Nagar,1539,100,1,1,4,Family,No,Commercial,NoSeWa,Gravel,17744002,32,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
P02432,Karapakam,1636,5,2,2,4,Partial,No,Others,All Pub,No Access,6001608,35,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
P02194,Karapakam,1088,178,1,1,3,Family,No,Others,NoSeWa,Paved,6832864,32,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
P04907,Karapakam,1229,78,1,1,3,Partial,Yes,House,All Pub,Gravel,8540768,20,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0
P09446,Adyar,848,125,1,1,3,AbNormal,No,Others,NoSewr ,Gravel,6902991,20,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
P08958,Chrompet,1209,148,2,1,4,Family,Yes,Commercial,All Pub,Gravel,15503658,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
P08052,KK Nagar,2041,85,3,2,5,Normal Sale,No,House,NoSeWa,Paved,10077563,19,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
P05769,Adyar,618,22,1,1,2,AbNormal,No,Others,NoSewr ,Gravel,5740622,13,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
P04690,Anna Nagar,1750,124,1,1,4,Family,No,House,NoSeWa,Gravel,12417133,34,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
P09037,Anna Nagar,1816,131,2,1,5,Partial,No,Others,ELO,No Access,13779699,18,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
P05399,Karapakam,793,153,1,1,2,Family,No,Others,NoSeWa,No Access,4622955,21,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
P09617,Velachery,1737,109,2,1,4,Family,No,Commercial,All Pub,Gravel,13868489,34,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
P06062,Adyar,658,155,1,1,2,Adj Land,No,House,All Pub,No Access,4672400,18,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
P06530,Adyar,1219,189,2,2,4,Adj Land,No,Others,ELO,Paved,11679787,12,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
P03914,Karapakam,1272,181,1,1,3,Normal Sale,No,Commercial,All Pub,Gravel,10896535,37,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
P05734,Chrompet,919,72,1,1,3,Family,Yes,House,ELO,Gravel,9280523,23,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
P00955,Anna Nagar,1741,46,1,1,4,Family,No,Others,All Pub,No Access,12643316,36,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
P01393,Anna Nagar,1984,160,2,1,5,Adj Land,No,Others,ELO,Paved,15868576,26,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
P07409,KK Nagar,2202,104,3,2,5,Family,Yes,Commercial,All Pub,Paved,19678686,14,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1
P01600,Adyar,630,52,1,1,2,Adj Land,Yes,Others,NoSewr ,Gravel,7688082,19,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
P07706,KK Nagar,1344,89,2,1,4,AbNormal,No,Commercial,All Pub,Paved,13820638,8,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
P04648,Karapakam,915,25,1,1,3,Partial,No,Commercial,All Pub,No Access,6250753,43,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
P07314,Velachery,1884,142,3,2,5,Family,No,House,NoSeWa,No Access,7210880,50,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
P07211,T Nagar,1989,46,2,1,5,Family,No,House,ELO,Paved,13324515,37,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
P05310,Adyar,730,87,1,1,2,Partial,Yes,House,NoSeWa,Gravel,8098476,21,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
P00175,Chrompet,1081,172,1,1,3,Partial,Yes,House,ELO,Paved,9079134,33,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
P08059,Chrompet,1198,73,1,1,3,Normal Sale,Yes,Commercial,ELO,Paved,14354645,15,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1
P00842,Chrompet,927,40,1,1,3,AbNormal,No,House,All Pub,No Access,8435839,15,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
P08976,Velachery,1611,115,2,1,4,Partial,No,House,NoSewr ,Gravel,9773188,24,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
P08444,Adyar,655,22,1,1,2,Adj Land,Yes,Commercial,All Pub,Paved,11866572,7,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
P08689,Velachery,1634,111,2,1,4,Adj Land,Yes,Commercial,NoSewr ,Gravel,15562156,19,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
P03566,KK Nagar,1762,28,2,1,4,Partial,No,Commercial,NoSewr ,Paved,15261924,28,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
P06498,KK Nagar,2049,7,3,2,5,Normal Sale,No,House,All Pub,Paved,10600547,11,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
P02613,Velachery,1711,148,2,1,4,AbNormal,No,Commercial,All Pub,Gravel,15143500,26,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
P04882,KK Nagar,1807,53,3,2,5,Partial,Yes,Commercial,NoSeWa,Paved,16949158,23,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
P05536,Karapakam,591,106,1,1,2,AbNormal,Yes,Commercial,NoSeWa,No Access,7535074,31,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
P04618,Adyar,789,197,1,1,2,Adj Land,Yes,Commercial,ELO,No Access,11071674,25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
P05173,Adyar,1299,20,2,2,4,Normal Sale,No,Commercial,ELO,Gravel,16574854,40,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
P09415,Adyar,786,197,1,1,2,Family,No,Others,ELO,Gravel,7718250,31,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
P04879,Velachery,1726,89,2,1,4,AbNormal,Yes,House,ELO,Paved,8037795,42,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
P07512,T Nagar,1790,82,1,1,4,AbNormal,Yes,Others,NoSeWa,Paved,14783009,21,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
P07140,Adyar,691,182,1,1,2,AbNormal,No,House,ELO,No Access,5289815,26,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
P05018,KK Nagar,1405,75,2,1,4,Family,Yes,Others,NoSewr ,Paved,10699463,11,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
P01435,Adyar,1009,164,1,1,3,Normal Sale,Yes,Commercial,NoSeWa,Paved,13691636,11,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
P00216,Anna Nagar,1525,114,1,1,4,Family,Yes,Commercial,All Pub,Gravel,20609126,31,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
P06047,Velachery,1847,186,3,2,5,Partial,Yes,House,NoSeWa,Gravel,11920750,13,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
P00961,Chrompet,1250,47,2,1,4,AbNormal,Yes,Commercial,NoSeWa,Paved,16225690,17,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
P04751,Karapakam,804,179,1,1,2,Normal Sale,Yes,Others,NoSewr ,No Access,6287494,7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
P05748,KK Nagar,2117,133,3,2,5,AbNormal,Yes,Others,NoSewr ,Paved,13111402,17,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
P03003,KK Nagar,2018,145,3,2,5,Normal Sale,Yes,Others,NoSeWa,Gravel,13131882,21,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
P07946,Chrompet,942,74,1,1,3,Normal Sale,No,Others,ELO,Paved,7899990,26,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
P02721,Adyar,777,196,1,1,2,Partial,Yes,Others,NoSeWa,No Access,8849345,25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
P09406,T Nagar,1695,194,1,1,4,Adj Land,Yes,House,NoSewr ,Gravel,13671409,22,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
P03561,Adyar,902,175,1,1,3,AbNormal,No,Commercial,NoSeWa,Gravel,11041969,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
P06740,Velachery,1904,89,3,2,5,AbNormal,No,Others,ELO,Paved,8972543,24,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
P01371,Anna Nagar,1536,19,1,1,4,Family,No,Others,NoSeWa,No Access,10613913,43,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
P02433,Karapakam,827,39,1,1,2,Adj Land,Yes,Others,NoSeWa,Gravel,8830740,17,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
P09694,Velachery,1553,158,2,1,4,AbNormal,No,House,NoSewr ,Gravel,6812027,54,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
P03998,Chrompet,768,46,1,1,2,Adj Land,Yes,House,NoSeWa,No Access,7458724,19,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
P06616,Chrompet,1245,26,2,1,4,Family,No,Commercial,All Pub,Paved,15141884,8,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
P09896,Velachery,1662,55,2,1,4,AbNormal,Yes,Others,ELO,Paved,8891381,30,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
P05893,KK Nagar,1958,94,3,2,5,AbNormal,No,House,All Pub,Gravel,11338783,21,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
P04819,KK Nagar,2281,124,4,2,6,AbNormal,Yes,Commercial,NoSewr ,Gravel,20494719,13,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
P05753,Velachery,1908,73,3,2,5,AbNormal,Yes,House,NoSeWa,No Access,8932495,35,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
P02739,Adyar,916,50,1,1,3,AbNormal,Yes,Others,ELO,No Access,9791999,34,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
P00673,Chrompet,1101,24,1,1,3,Family,Yes,House,NoSewr ,No Access,8763376,9,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
P00341,Anna Nagar,1518,142,1,1,4,Adj Land,Yes,Others,ELO,No Access,13014524,33,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
P01586,Adyar,1049,10,1,1,3,Family,Yes,Commercial,ELO,No Access,11618707,20,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
P01631,Karapakam,736,120,1,1,2,AbNormal,Yes,House,All Pub,No Access,6683036,29,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
P03787,Adyar,693,69,1,1,2,Normal Sale,No,House,NoSewr ,Gravel,8422420,8,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
P00169,Anna Nagar,1802,77,2,1,5,Partial,No,Others,NoSeWa,Paved,13973207,6,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
P01736,Adyar,888,44,1,1,3,AbNormal,Yes,Commercial,ELO,No Access,10376644,29,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
P09380,Chrompet,973,155,1,1,3,Adj Land,Yes,Others,NoSewr ,No Access,9823069,13,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
P02754,Karapakam,663,41,1,1,2,Partial,Yes,Others,NoSewr ,No Access,4628531,20,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
P03544,Chrompet,700,51,1,1,2,Family,Yes,Others,ELO,Paved,8642777,40,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
P08948,Adyar,976,47,1,1,3,Normal Sale,Yes,Others,All Pub,No Access,10242458,13,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
P04548,KK Nagar,2283,56,4,2,6,Family,Yes,Others,All Pub,Gravel,14517294,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
P03767,KK Nagar,1301,64,1,1,3,Family,Yes,Commercial,NoSeWa,Paved,12862024,7,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
P01963,Karapakam,1261,112,1,1,3,Partial,No,Commercial,NoSeWa,Paved,10096694,19,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1
P04580,KK Nagar,2365,37,4,2,6,Partial,No,Commercial,NoSeWa,Gravel,19853696,24,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
P02189,Chrompet,958,49,1,1,3,Family,No,Others,ELO,Paved,9323342,12,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
P09128,Velachery,1587,21,2,1,4,Partial,Yes,House,ELO,Paved,9041121,23,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
P03923,Chrompet,1137,70,1,1,3,Adj Land,No,Others,NoSewr ,Paved,10869747,5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
P08479,Chrompet,865,165,1,1,3,Normal Sale,No,Others,NoSeWa,Gravel,8016334,27,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
P07947,Chrompet,1125,103,1,1,3,Partial,Yes,House,NoSeWa,No Access,9553701,22,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
P04387,Karapakam,1635,122,2,2,4,Adj Land,No,Commercial,NoSeWa,No Access,11204891,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
P07048,KK Nagar,2345,199,4,2,6,Family,No,Others,NoSeWa,Gravel,13996145,10,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
P00537,Chrompet,1072,83,1,1,3,Normal Sale,Yes,House,ELO,Paved,8920694,25,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
P07860,KK Nagar,2416,2,4,2,6,Family,Yes,Commercial,NoSeWa,Paved,20479346,22,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
P07619,Velachery,1720,110,2,1,4,Partial,No,Others,NoSewr ,Paved,8799214,50,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
P06017,Karapakam,727,88,1,1,2,Family,Yes,Others,ELO,Paved,6188028,13,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
P02385,T Nagar,1970,193,2,1,5,Adj Land,Yes,Others,NoSewr ,Gravel,16888334,40,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
P05436,Velachery,1891,51,3,2,5,AbNormal,Yes,Others,All Pub,Paved,12881660,45,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
P02685,Karapakam,1227,102,1,1,3,Family,Yes,House,All Pub,Paved,6638058,6,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
P09041,Chrompet,1253,135,2,1,4,Family,Yes,Others,NoSewr ,Paved,11517464,9,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
P01718,Karapakam,1278,199,1,1,3,Normal Sale,No,Commercial,NoSewr ,Gravel,11093077,21,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
P08929,Adyar,692,190,1,1,2,Family,No,Others,All Pub,No Access,4870547,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
P01953,Chrompet,1186,200,1,1,3,Adj Land,No,Commercial,All Pub,Paved,13459912,29,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
P05999,KK Nagar,1881,50,3,2,5,AbNormal,Yes,Others,All Pub,Paved,13515668,8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
P01426,Chrompet,898,87,1,1,3,Family,Yes,Others,ELO,Gravel,10798668,6,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
P09831,Velachery,1661,31,2,1,4,AbNormal,Yes,House,All Pub,Gravel,8990816,29,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
P07236,KK Nagar,1536,150,2,1,4,Partial,No,House,NoSewr ,Paved,9182265,15,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
P05513,Chrompet,726,155,1,1,2,Adj Land,Yes,Others,NoSeWa,No Access,7511011,33,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
P08804,Adyar,961,132,1,1,3,Partial,Yes,Commercial,NoSeWa,Paved,11363024,18,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
P02124,Karapakam,1356,100,2,2,4,Normal Sale,Yes,House,All Pub,No Access,7619899,43,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
P05589,Chrompet,882,40,1,1,3,Adj Land,No,Others,NoSeWa,No Access,9064155,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
P02581,Karapakam,1558,133,2,2,4,Adj Land,Yes,Others,NoSeWa,Paved,8316858,40,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
P05057,Karapakam,1440,75,2,2,4,Normal Sale,Yes,House,NoSeWa,No Access,8315616,41,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
P06470,Karapakam,691,37,1,1,2,Adj Land,Yes,Others,NoSeWa,Paved,6417143,20,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
P01774,Adyar,1255,191,2,2,4,Family,No,House,ELO,Paved,10467778,11,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
P05825,Chrompet,1009,128,1,1,3,Adj Land,Yes,Commercial,All Pub,Paved,13923830,24,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
P08394,Adyar,1065,81,1,1,3,Family,No,House,ELO,Gravel,7165643,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
P08613,Chrompet,1065,11,1,1,3,Adj Land,Yes,House,NoSeWa,Paved,10274283,38,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
P05805,Karapakam,694,3,1,1,2,Partial,Yes,House,NoSewr ,No Access,4054455,44,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
P03757,Chrompet,1045,88,1,1,3,AbNormal,No,House,All Pub,Paved,9273075,18,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
P06323,Karapakam,730,175,1,1,2,Normal Sale,Yes,House,NoSewr ,No Access,5786000,32,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
P09875,Velachery,1871,22,3,2,5,Family,No,Others,All Pub,Paved,9107905,49,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
P08821,Chrompet,994,56,1,1,3,Adj Land,Yes,House,All Pub,Paved,9798081,22,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
P01341,Anna Nagar,1754,198,1,1,4,Adj Land,No,House,ELO,No Access,11288943,27,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
P06000,KK Nagar,2224,189,4,2,6,Family,Yes,House,NoSewr ,Gravel,13062751,29,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
P04779,Karapakam,836,66,1,1,2,Normal Sale,No,Others,NoSewr ,No Access,3795197,22,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
P05754,Karapakam,1399,137,2,2,4,Family,No,Commercial,All Pub,No Access,11680140,39,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
P09684,Velachery,1950,126,3,2,5,AbNormal,Yes,House,ELO,Gravel,11688708,11,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
P00810,Anna Nagar,1519,2,1,1,4,AbNormal,Yes,Others,NoSeWa,Gravel,13585023,39,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
P08203,Anna Nagar,1605,4,1,1,4,Partial,Yes,Others,NoSewr ,No Access,12683609,40,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
P08478,Chrompet,1230,81,2,1,4,AbNormal,No,Commercial,All Pub,Paved,14603074,7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
P03102,Karapakam,584,70,1,1,2,Normal Sale,Yes,Commercial,All Pub,No Access,7870992,30,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
P05985,Velachery,1590,57,2,1,4,Normal Sale,No,Commercial,NoSewr ,Paved,13901784,54,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
P09860,Velachery,1734,87,2,1,4,Family,No,Others,NoSeWa,No Access,10618679,10,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
P08544,Chrompet,786,119,1,1,2,Normal Sale,No,Commercial,NoSewr ,Gravel,11232253,6,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
P01113,Chrompet,701,52,1,1,2,Partial,No,Commercial,All Pub,Paved,8820090,36,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
P09061,Adyar,783,149,1,1,2,Adj Land,Yes,Others,NoSewr ,No Access,8982050,38,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
